"","bigram","bigram_position","word"
"10198","ne","5","cleaned"
"10199","ed","6","cleaned"
"10200","ya","1","yard"
"10201","ar","2","yard"
"10202","rd","3","yard"
"10203","ar","1","artist"
"10204","rt","2","artist"
"10205","ti","3","artist"
"10206","is","4","artist"
"10207","st","5","artist"
"10208","ch","1","chose"
"10209","ho","2","chose"
"10210","os","3","chose"
"10211","se","4","chose"
"10212","en","1","enjoying"
"10213","nj","2","enjoying"
"10214","jo","3","enjoying"
"10215","oy","4","enjoying"
"10216","yi","5","enjoying"
"10217","in","6","enjoying"
"10218","ng","7","enjoying"
"10219","li","1","lifetime"
"10220","if","2","lifetime"
"10221","fe","3","lifetime"
"10222","et","4","lifetime"
"10223","ti","5","lifetime"
"10224","im","6","lifetime"
"10225","me","7","lifetime"
"10226","st","1","stock"
"10227","to","2","stock"
"10228","oc","3","stock"
"10229","ck","4","stock"
"10230","ph","1","photo"
"10231","ho","2","photo"
"10232","ot","3","photo"
"10233","to","4","photo"
"10234","se","1","senior"
"10235","en","2","senior"
"10236","ni","3","senior"
"10237","io","4","senior"
"10238","or","5","senior"
"10239","vi","1","village"
"10240","il","2","village"
"10241","ll","3","village"
"10242","la","4","village"
"10243","ag","5","village"
"10244","ge","6","village"
"10245","de","1","deny"
"10246","en","2","deny"
"10247","ny","3","deny"
"10248","lo","1","london"
"10249","on","2","london"
"10250","nd","3","london"
"10251","do","4","london"
"10252","on","5","london"
"10253","sn","1","snow"
"10254","no","2","snow"
"10255","ow","3","snow"
"10256","en","1","enjoyed"
"10257","nj","2","enjoyed"
"10258","jo","3","enjoyed"
"10259","oy","4","enjoyed"
"10260","ye","5","enjoyed"
"10261","ed","6","enjoyed"
"10262","ig","1","ignore"
"10263","gn","2","ignore"
"10264","no","3","ignore"
"10265","or","4","ignore"
"10266","re","5","ignore"
"10267","ow","1","owns"
"10268","wn","2","owns"
"10269","ns","3","owns"
"10270","tr","1","trapped"
"10271","ra","2","trapped"
"10272","ap","3","trapped"
"10273","pp","4","trapped"
"10274","pe","5","trapped"
"10275","ed","6","trapped"
"10276","eu","1","europe"
"10277","ur","2","europe"
"10278","ro","3","europe"
"10279","op","4","europe"
"10280","pe","5","europe"
"10281","ch","1","chasing"
"10282","ha","2","chasing"
"10283","as","3","chasing"
"10284","si","4","chasing"
"10285","in","5","chasing"
"10286","ng","6","chasing"
"10287","su","1","surgery"
"10288","ur","2","surgery"
"10289","rg","3","surgery"
"10290","ge","4","surgery"
"10291","er","5","surgery"
"10292","ry","6","surgery"
"10293","em","1","emotional"
"10294","mo","2","emotional"
"10295","ot","3","emotional"
"10296","ti","4","emotional"
"10297","io","5","emotional"
"10298","on","6","emotional"
"10299","na","7","emotional"
"10300","al","8","emotional"
"10301","ea","1","eaten"
"10302","at","2","eaten"
"10303","te","3","eaten"
"10304","en","4","eaten"
"10305","re","1","rescue"
"10306","es","2","rescue"
"10307","sc","3","rescue"
"10308","cu","4","rescue"
"10309","ue","5","rescue"
"10310","sc","1","screen"
"10311","cr","2","screen"
"10312","re","3","screen"
"10313","ee","4","screen"
"10314","en","5","screen"
"10315","us","1","useless"
"10316","se","2","useless"
"10317","el","3","useless"
"10318","le","4","useless"
"10319","es","5","useless"
"10320","ss","6","useless"
"10321","vi","1","violence"
"10322","io","2","violence"
"10323","ol","3","violence"
"10324","le","4","violence"
"10325","en","5","violence"
"10326","nc","6","violence"
"10327","ce","7","violence"
"10328","ye","1","yelling"
"10329","el","2","yelling"
"10330","ll","3","yelling"
"10331","li","4","yelling"
"10332","in","5","yelling"
"10333","ng","6","yelling"
"10334","ri","1","rip"
"10335","ip","2","rip"
"10336","tu","1","tuesday"
"10337","ue","2","tuesday"
"10338","es","3","tuesday"
"10339","sd","4","tuesday"
"10340","da","5","tuesday"
"10341","ay","6","tuesday"
"10342","fi","1","figures"
"10343","ig","2","figures"
"10344","gu","3","figures"
"10345","ur","4","figures"
"10346","re","5","figures"
"10347","es","6","figures"
"10348","gh","1","ghost"
"10349","ho","2","ghost"
"10350","os","3","ghost"
"10351","st","4","ghost"
"10352","me","1","memories"
"10353","em","2","memories"
"10354","mo","3","memories"
"10355","or","4","memories"
"10356","ri","5","memories"
"10357","ie","6","memories"
"10358","es","7","memories"
"10359","wh","1","whoo"
"10360","ho","2","whoo"
"10361","oo","3","whoo"
"10362","po","1","pot"
"10363","ot","2","pot"
"10364","so","1","soup"
"10365","ou","2","soup"
"10366","up","3","soup"
"10367","je","1","jeez"
"10368","ee","2","jeez"
"10369","ez","3","jeez"
"10370","la","1","lack"
"10371","ac","2","lack"
"10372","ck","3","lack"
"10373","st","1","stronger"
"10374","tr","2","stronger"
"10375","ro","3","stronger"
"10376","on","4","stronger"
"10377","ng","5","stronger"
"10378","ge","6","stronger"
"10379","er","7","stronger"
"10380","lo","1","loaded"
"10381","oa","2","loaded"
"10382","ad","3","loaded"
"10383","de","4","loaded"
"10384","ed","5","loaded"
"10385","bo","1","bothering"
"10386","ot","2","bothering"
"10387","th","3","bothering"
"10388","he","4","bothering"
"10389","er","5","bothering"
"10390","ri","6","bothering"
"10391","in","7","bothering"
"10392","ng","8","bothering"
"10393","wa","1","walks"
"10394","al","2","walks"
"10395","lk","3","walks"
"10396","ks","4","walks"
"10397","au","1","audience"
"10398","ud","2","audience"
"10399","di","3","audience"
"10400","ie","4","audience"
"10401","en","5","audience"
"10402","nc","6","audience"
"10403","ce","7","audience"
"10404","bu","1","bury"
"10405","ur","2","bury"
"10406","ry","3","bury"
"10407","go","1","golden"
"10408","ol","2","golden"
"10409","ld","3","golden"
"10410","de","4","golden"
"10411","en","5","golden"
"10412","th","1","threat"
"10413","hr","2","threat"
"10414","re","3","threat"
"10415","ea","4","threat"
"10416","at","5","threat"
"10417","pa","1","partners"
"10418","ar","2","partners"
"10419","rt","3","partners"
"10420","tn","4","partners"
"10421","ne","5","partners"
"10422","er","6","partners"
"10423","rs","7","partners"
"10424","re","1","receive"
"10425","ec","2","receive"
"10426","ce","3","receive"
"10427","ei","4","receive"
"10428","iv","5","receive"
"10429","ve","6","receive"
"10430","su","1","suffering"
"10431","uf","2","suffering"
"10432","ff","3","suffering"
"10433","fe","4","suffering"
"10434","er","5","suffering"
"10435","ri","6","suffering"
"10436","in","7","suffering"
"10437","ng","8","suffering"
"10438","bi","1","bills"
"10439","il","2","bills"
"10440","ll","3","bills"
"10441","ls","4","bills"
"10442","ex","1","exchange"
"10443","xc","2","exchange"
"10444","ch","3","exchange"
"10445","ha","4","exchange"
"10446","an","5","exchange"
"10447","ng","6","exchange"
"10448","ge","7","exchange"
"10449","gr","1","grandmother"
"10450","ra","2","grandmother"
"10451","an","3","grandmother"
"10452","nd","4","grandmother"
"10453","dm","5","grandmother"
"10454","mo","6","grandmother"
"10455","ot","7","grandmother"
"10456","th","8","grandmother"
"10457","he","9","grandmother"
"10458","er","10","grandmother"
"10459","pr","1","provide"
"10460","ro","2","provide"
"10461","ov","3","provide"
"10462","vi","4","provide"
"10463","id","5","provide"
"10464","de","6","provide"
"10465","so","1","solve"
"10466","ol","2","solve"
"10467","lv","3","solve"
"10468","ve","4","solve"
"10469","un","1","underwear"
"10470","nd","2","underwear"
"10471","de","3","underwear"
"10472","er","4","underwear"
"10473","rw","5","underwear"
"10474","we","6","underwear"
"10475","ea","7","underwear"
"10476","ar","8","underwear"
"10477","wo","1","wood"
"10478","oo","2","wood"
"10479","od","3","wood"
"10480","ro","1","rolling"
"10481","ol","2","rolling"
"10482","ll","3","rolling"
"10483","li","4","rolling"
"10484","in","5","rolling"
"10485","ng","6","rolling"
"10486","at","1","attempt"
"10487","tt","2","attempt"
"10488","te","3","attempt"
"10489","em","4","attempt"
"10490","mp","5","attempt"
"10491","pt","6","attempt"
"10492","ne","1","newspaper"
"10493","ew","2","newspaper"
"10494","ws","3","newspaper"
"10495","sp","4","newspaper"
"10496","pa","5","newspaper"
"10497","ap","6","newspaper"
"10498","pe","7","newspaper"
"10499","er","8","newspaper"
"10500","co","1","confidence"
"10501","on","2","confidence"
"10502","nf","3","confidence"
"10503","fi","4","confidence"
"10504","id","5","confidence"
"10505","de","6","confidence"
"10506","en","7","confidence"
"10507","nc","8","confidence"
"10508","ce","9","confidence"
"10509","in","1","insist"
"10510","ns","2","insist"
"10511","si","3","insist"
"10512","is","4","insist"
"10513","st","5","insist"
"10514","ro","1","route"
"10515","ou","2","route"
"10516","ut","3","route"
"10517","te","4","route"
"10518","vi","1","vision"
"10519","is","2","vision"
"10520","si","3","vision"
"10521","io","4","vision"
"10522","on","5","vision"
"10523","fo","1","foreign"
"10524","or","2","foreign"
"10525","re","3","foreign"
"10526","ei","4","foreign"
"10527","ig","5","foreign"
"10528","gn","6","foreign"
"10529","jo","1","joking"
"10530","ok","2","joking"
"10531","ki","3","joking"
"10532","in","4","joking"
"10533","ng","5","joking"
"10534","bl","1","blowing"
"10535","lo","2","blowing"
"10536","ow","3","blowing"
"10537","wi","4","blowing"
"10538","in","5","blowing"
"10539","ng","6","blowing"
"10540","fi","1","fifth"
"10541","if","2","fifth"
"10542","ft","3","fifth"
"10543","th","4","fifth"
"10544","gr","1","grace"
"10545","ra","2","grace"
"10546","ac","3","grace"
"10547","ce","4","grace"
"10548","po","1","potential"
"10549","ot","2","potential"
"10550","te","3","potential"
"10551","en","4","potential"
"10552","nt","5","potential"
"10553","ti","6","potential"
"10554","ia","7","potential"
"10555","al","8","potential"
"10556","ra","1","ray"
"10557","ay","2","ray"
"10558","ro","1","routine"
"10559","ou","2","routine"
"10560","ut","3","routine"
"10561","ti","4","routine"
"10562","in","5","routine"
"10563","ne","6","routine"
"10564","sa","1","sandwich"
"10565","an","2","sandwich"
"10566","nd","3","sandwich"
"10567","dw","4","sandwich"
"10568","wi","5","sandwich"
"10569","ic","6","sandwich"
"10570","ch","7","sandwich"
"10571","as","1","asks"
"10572","sk","2","asks"
"10573","ks","3","asks"
"10574","pa","1","packed"
"10575","ac","2","packed"
"10576","ck","3","packed"
"10577","ke","4","packed"
"10578","ed","5","packed"
"10579","ri","1","ripped"
"10580","ip","2","ripped"
"10581","pp","3","ripped"
"10582","pe","4","ripped"
"10583","ed","5","ripped"
"10584","fa","1","failure"
"10585","ai","2","failure"
"10586","il","3","failure"
"10587","lu","4","failure"
"10588","ur","5","failure"
"10589","re","6","failure"
"10590","sp","1","specific"
"10591","pe","2","specific"
"10592","ec","3","specific"
"10593","ci","4","specific"
"10594","if","5","specific"
"10595","fi","6","specific"
"10596","ic","7","specific"
"10597","co","1","coincidence"
"10598","oi","2","coincidence"
"10599","in","3","coincidence"
"10600","nc","4","coincidence"
"10601","ci","5","coincidence"
"10602","id","6","coincidence"
"10603","de","7","coincidence"
"10604","en","8","coincidence"
"10605","nc","9","coincidence"
"10606","ce","10","coincidence"
"10607","sp","1","spit"
"10608","pi","2","spit"
"10609","it","3","spit"
"10610","st","1","steady"
"10611","te","2","steady"
"10612","ea","3","steady"
"10613","ad","4","steady"
"10614","dy","5","steady"
"10615","tr","1","trained"
"10616","ra","2","trained"
"10617","ai","3","trained"
"10618","in","4","trained"
"10619","ne","5","trained"
"10620","ed","6","trained"
"10621","cr","1","crossed"
"10622","ro","2","crossed"
"10623","os","3","crossed"
"10624","ss","4","crossed"
"10625","se","5","crossed"
"10626","ed","6","crossed"
"10627","wo","1","woods"
"10628","oo","2","woods"
"10629","od","3","woods"
"10630","ds","4","woods"
"10631","ch","1","chain"
"10632","ha","2","chain"
"10633","ai","3","chain"
"10634","in","4","chain"
"10635","ch","1","chick"
"10636","hi","2","chick"
"10637","ic","3","chick"
"10638","ck","4","chick"
"10639","fu","1","fully"
"10640","ul","2","fully"
"10641","ll","3","fully"
"10642","ly","4","fully"
"10643","ro","1","robert"
"10644","ob","2","robert"
"10645","be","3","robert"
"10646","er","4","robert"
"10647","rt","5","robert"
"10648","an","1","ancient"
"10649","nc","2","ancient"
"10650","ci","3","ancient"
"10651","ie","4","ancient"
"10652","en","5","ancient"
"10653","nt","6","ancient"
"10654","bo","1","bound"
"10655","ou","2","bound"
"10656","un","3","bound"
"10657","nd","4","bound"
"10658","ho","1","houses"
"10659","ou","2","houses"
"10660","us","3","houses"
"10661","se","4","houses"
"10662","es","5","houses"
"10663","bi","1","birds"
"10664","ir","2","birds"
"10665","rd","3","birds"
"10666","ds","4","birds"
"10667","de","1","detail"
"10668","et","2","detail"
"10669","ta","3","detail"
"10670","ai","4","detail"
"10671","il","5","detail"
"10672","sn","1","sneak"
"10673","ne","2","sneak"
"10674","ea","3","sneak"
"10675","ak","4","sneak"
"10676","qu","1","quality"
"10677","ua","2","quality"
"10678","al","3","quality"
"10679","li","4","quality"
"10680","it","5","quality"
"10681","ty","6","quality"
"10682","ra","1","range"
"10683","an","2","range"
"10684","ng","3","range"
"10685","ge","4","range"
"10686","wr","1","wrap"
"10687","ra","2","wrap"
"10688","ap","3","wrap"
"10689","pr","1","prize"
"10690","ri","2","prize"
"10691","iz","3","prize"
"10692","ze","4","prize"
"10693","te","1","teaching"
"10694","ea","2","teaching"
"10695","ac","3","teaching"
"10696","ch","4","teaching"
"10697","hi","5","teaching"
"10698","in","6","teaching"
"10699","ng","7","teaching"
"10700","re","1","reputation"
"10701","ep","2","reputation"
"10702","pu","3","reputation"
"10703","ut","4","reputation"
"10704","ta","5","reputation"
"10705","at","6","reputation"
"10706","ti","7","reputation"
"10707","io","8","reputation"
"10708","on","9","reputation"
"10709","sc","1","scratch"
"10710","cr","2","scratch"
"10711","ra","3","scratch"
"10712","at","4","scratch"
"10713","tc","5","scratch"
"10714","ch","6","scratch"
"10715","ch","1","cheer"
"10716","he","2","cheer"
"10717","ee","3","cheer"
"10718","er","4","cheer"
"10719","de","1","desire"
"10720","es","2","desire"
"10721","si","3","desire"
"10722","ir","4","desire"
"10723","re","5","desire"
"10724","en","1","england"
"10725","ng","2","england"
"10726","gl","3","england"
"10727","la","4","england"
"10728","an","5","england"
"10729","nd","6","england"
"10730","he","1","henry"
"10731","en","2","henry"
"10732","nr","3","henry"
"10733","ry","4","henry"
"10734","vo","1","vote"
"10735","ot","2","vote"
"10736","te","3","vote"
"10737","ma","1","march"
"10738","ar","2","march"
"10739","rc","3","march"
"10740","ch","4","march"
"10741","to","1","touching"
"10742","ou","2","touching"
"10743","uc","3","touching"
"10744","ch","4","touching"
"10745","hi","5","touching"
"10746","in","6","touching"
"10747","ng","7","touching"
"10748","fa","1","farm"
"10749","ar","2","farm"
"10750","rm","3","farm"
"10751","ye","1","yell"
"10752","el","2","yell"
"10753","ll","3","yell"
"10754","de","1","desert"
"10755","es","2","desert"
"10756","se","3","desert"
"10757","er","4","desert"
"10758","rt","5","desert"
"10759","th","1","therefore"
"10760","he","2","therefore"
"10761","er","3","therefore"
"10762","re","4","therefore"
"10763","ef","5","therefore"
"10764","fo","6","therefore"
"10765","or","7","therefore"
"10766","re","8","therefore"
"10767","tr","1","tricks"
"10768","ri","2","tricks"
"10769","ic","3","tricks"
"10770","ck","4","tricks"
"10771","ks","5","tricks"
"10772","ji","1","jim"
"10773","im","2","jim"
"10774","mu","1","murderer"
"10775","ur","2","murderer"
"10776","rd","3","murderer"
"10777","de","4","murderer"
"10778","er","5","murderer"
"10779","re","6","murderer"
"10780","er","7","murderer"
"10781","sl","1","slipped"
"10782","li","2","slipped"
"10783","ip","3","slipped"
"10784","pp","4","slipped"
"10785","pe","5","slipped"
"10786","ed","6","slipped"
"10787","co","1","cow"
"10788","ow","2","cow"
"10789","st","1","standard"
"10790","ta","2","standard"
"10791","an","3","standard"
"10792","nd","4","standard"
"10793","da","5","standard"
"10794","ar","6","standard"
"10795","rd","7","standard"
"10796","am","1","ambulance"
"10797","mb","2","ambulance"
"10798","bu","3","ambulance"
"10799","ul","4","ambulance"
"10800","la","5","ambulance"
"10801","an","6","ambulance"
"10802","nc","7","ambulance"
"10803","ce","8","ambulance"
"10804","ca","1","cancel"
"10805","an","2","cancel"
"10806","nc","3","cancel"
"10807","ce","4","cancel"
"10808","el","5","cancel"
"10809","ce","1","century"
"10810","en","2","century"
"10811","nt","3","century"
"10812","tu","4","century"
"10813","ur","5","century"
"10814","ry","6","century"
"10815","ch","1","channel"
"10816","ha","2","channel"
"10817","an","3","channel"
"10818","nn","4","channel"
"10819","ne","5","channel"
"10820","el","6","channel"
"10821","eg","1","egg"
"10822","gg","2","egg"
