"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","length"
"669",55815,"arm","05223","01842114857","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.666,3.096,"azul",7,"azul",5.615234375,"m",11865,2807,67.47596154,3.448397103,0.43,4
"670",55887,"arm","05223","01842769914","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.306,1.636,"escuchar",3,"escuchar",8.7890625,"m",38649,3686,88.60576923,3.566673138,0.33,8
"671",55900,"arm","05223","01842769914","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.746,2.146,"mejor",5,"mejor",8.7890625,"m",59153,48850,1174.278846,4.688873458,0.4,5
"672",55907,"arm","05223","01842769914","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,2.146,2.576,"música",6,"música",8.7890625,"m",61881,5829,140.1201923,3.765668555,0.43,6
"673",55986,"arm","05223","01843110745","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,2.506,3.096,"difícil",7,"difícil",8.97606308377135,"m",31215,11094,266.6826923,4.045127307,0.59,7
"674",56242,"arm","05223","01969046269","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,2.306,2.706,"huyeron",7,"huyeron",8.66168551814585,"m",48685,130,3.125,2.117271296,0.4,7
"675",56305,"arm","05223","01979647637","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.516,2.806,"mucha",7,"mucha",8.73579607498552,"m",61470,7119,171.1298077,3.852479994,0.29,5
"676",56350,"arm","05223","02011009196","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,2.346,2.886,"tejado",7,"tejado",7.99005681818182,"m",87755,264,6.346153846,2.423245874,0.54,6
"677",56413,"arm","05223","02108494707","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,1.566,1.856,"tardes",5,"tardes",7.88352328718205,"m",87597,1341,32.23557692,3.127752516,0.29,6
"678",56509,"arm","05223","02126059894","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,2.846,3.066,"llegar",11,"llegar",9.57661290322581,"m",56345,10161,244.2548077,4.006979191,0.22,6
"679",56605,"arm","05223","02129438804","TextGrid",1,"ORT-MAU","IntervalTier",0,3.072,1.876,2.216,"algo",4,"algo",6.8359375,"m",4739,112620,2707.211538,5.051619379,0.34,4
"680",56625,"arm","06136","00032638294","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.066,1.566,"cuesta",3,"cuesta",5.859375,"m",24739,2036,48.94230769,3.308991029,0.5,6
"681",56815,"arm","06136","00062303749","TextGrid",1,"ORT-MAU","IntervalTier",0,3.669333,1.096,1.336,"dolor",3,"dolor",5.45058189049618,"m",32759,5137,123.4855769,3.7107941,0.24,5
"682",57006,"arm","06136","00113106535","TextGrid",1,"ORT-MAU","IntervalTier",0,7.082667,2.366,2.686,"donde",9,"donde",8.75376464826032,"m",32888,23547,566.0336538,4.371954027,0.32,5
"683",57101,"arm","06136","00136487766","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,2.216,2.686,"gusta",9,"gusta",6.27200669718273,"m",46817,24964,600.0961538,4.39733157,0.47,5
"684",57130,"arm","06136","00150687747","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.826,1.086,"Cuál",2,"cuál",6.56960227272727,"m",24458,15494,372.4519231,4.190191581,0.26,4
"685",57410,"arm","06136","00260165323","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.386,2.836,"tarea",8,"tarea",6.51041666666667,"m",87606,1721,41.37019231,3.236033147,0.45,5
"686",57451,"arm","06136","00277027503","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.816,2.366,"tienda",7,"tienda",9.19699412564251,"m",88576,4249,102.1394231,3.62838893,0.55,6
"687",57488,"arm","06136","00277027503","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,3.716,4.116,"regalo",12,"regalo",9.19699412564251,"m",76914,3950,94.95192308,3.59670703,0.399999999999999,6
"688",57598,"arm","06136","00279667527","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,4.796,5.226,"ciudad",16,"ciudad",8.71760712259942,"m",18148,10980,263.9423077,4.040641892,0.43,6
"689",57784,"arm","06136","00367218284","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,1.936,2.376,"mejor",7,"mejor",5.94190108154153,"m",59153,48850,1174.278846,4.688873458,0.44,5
"690",57817,"arm","06136","00383702325","TextGrid",1,"ORT-MAU","IntervalTier",0,3.498667,0.756,1.026,"Cómo",2,"cómo",4.57317029600131,"m",19583,96683,2324.110577,4.98535461,0.27,4
"691",57942,"arm","06136","00389029506","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,1.816,2.086,"tiene",5,"tiene",7.11495486084299,"m",88587,79362,1907.740385,4.899618076,0.27,5
"692",57961,"arm","06136","00389029506","TextGrid",1,"ORT-MAU","IntervalTier",0,4.778667,2.616,3.226,"amarillo",9,"amarillo",7.11495486084299,"m",5503,701,16.85096154,2.846337112,0.61,8
"693",58023,"arm","06136","00442273259","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.396,1.876,"música",5,"música",7.27370738642965,"m",61881,5829,140.1201923,3.765668555,0.48,6
"694",58031,"arm","06136","00442273259","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.876,2.496,"clásica",6,"clásica",7.27370738642965,"m",18225,294,7.067307692,2.469822016,0.62,7
"695",58153,"arm","06136","00486481946","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,2.296,2.816,"francés",6,"francés",5.34237101663769,"m",44377,1599,38.4375,3.204119983,0.52,7
"696",58201,"arm","06136","00527044669","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,2.326,2.606,"Arte",8,"arte",8.03195189466503,"m",9295,2661,63.96634615,3.425208051,0.28,4
"697",58499,"arm","06136","00593166521","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.286,3.616,"esas",11,"esas",7.09727073628572,"m",37983,13908,334.3269231,4.143295907,0.33,4
"698",58505,"arm","06136","00593166521","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.616,3.866,"horas",12,"horas",7.09727073628572,"m",48197,13050,313.7019231,4.11564379,0.25,5
"699",58517,"arm","06136","00598152885","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.616,0.946,"Cuesta",2,"cuesta",6.39204545454546,"m",24739,2036,48.94230769,3.308991029,0.33,6
"700",58581,"arm","06136","00598640324","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.006,1.276,"puedo",4,"puedo",8.09972379941844,"m",73055,84201,2024.0625,4.925322407,0.27,5
"701",58588,"arm","06136","00598640324","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.276,1.696,"mandar",5,"mandar",8.09972379941844,"m",57688,669,16.08173077,2.826074803,0.42,6
"702",58735,"arm","06136","00603710197","TextGrid",1,"ORT-MAU","IntervalTier",0,7.850667,4.976,5.446,"serio",18,"serio",7.64266271897662,"m",83553,22840,549.0384615,4.358715114,0.47,5
"703",58783,"arm","06136","00608530830","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.186,2.666,"clásico",10,"clásico",7.25446428571429,"m",18228,696,16.73076923,2.843232778,0.48,7
"704",58796,"arm","06136","00608530830","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,2.766,3.106,"Juan",12,"juan",7.25446428571429,"m",54110,1118,26.875,3.048830087,0.34,4
"705",58871,"arm","06136","00659489362","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,1.076,1.466,"buscando",3,"buscando",8.11298076923077,"m",14317,8174,196.4903846,3.912487761,0.39,8
"706",58900,"arm","06136","00659489362","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,2.256,2.886,"famosas",7,"famosas",8.11298076923077,"m",42599,139,3.341346154,2.146128036,0.63,7
"707",58957,"arm","06136","00675104518","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.236,1.486,"está",4,"está",8.09972379941844,"m",39521,263506,6334.278846,5.420792157,0.25,4
"708",59058,"arm","06136","00680586931","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.006,3.386,"rápido",8,"rápido",6.28811005564549,"m",74165,12506,300.625,4.09715315,0.38,6
"709",59066,"arm","06136","00680586931","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.386,3.986,"posible",9,"posible",6.28811005564549,"m",69936,8524,204.9038462,3.930694388,0.6,7
"710",59127,"arm","06136","00697863066","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,3.086,3.336,"gran",10,"gran",7.9985119047619,"m",46267,23402,562.5480769,4.369271533,0.25,4
"711",59167,"arm","06136","00701534696","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,1.416,1.656,"tres",5,"tres",7.6171875,"m",90741,24142,580.3365385,4.382791234,0.24,4
"712",59345,"arm","06136","00720670550","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.346,4.556,"para",12,"para",8.82197994987799,"m",65603,271407,6524.206731,5.433622645,0.21,4
"713",59406,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,0.856,1.096,"Quiero",2,"quiero",8.49609333515169,"m",73716,82097,1973.485577,4.914332577,0.24,6
"714",59462,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,2.916,3.226,"cueste",13,"cueste",8.49609333515169,"m",24742,283,6.802884615,2.45331834,0.31,6
"715",59479,"arm","06136","00743175937","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,3.806,4.046,"ocho",16,"ocho",8.49609333515169,"m",63577,3998,96.10576923,3.601951404,0.24,4
"716",59627,"arm","06136","00762937204","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,3.206,3.476,"quiero",16,"quiero",7.8125,"m",73716,82097,1973.485577,4.914332577,0.27,6
"717",59703,"arm","06136","00763976502","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,2.786,3.416,"tarjeta",9,"tarjeta",9.45490098787735,"m",87613,3148,75.67307692,3.498172661,0.63,7
"718",60031,"arm","06136","00822284334","TextGrid",1,"ORT-MAU","IntervalTier",0,7.936,2.036,2.366,"tomes",7,"tomes",8.31653225806452,"m",89187,880,21.15384615,2.944975908,0.33,5
"719",60143,"arm","06136","00827639583","TextGrid",1,"ORT-MAU","IntervalTier",0,5.205333,2.516,2.966,"flores",9,"flores",6.33965204531583,"m",43744,2280,54.80769231,3.358125285,0.45,6
"720",60367,"arm","06136","00874772891","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,2.466,2.746,"cuando",8,"cuando",8.03571473413587,"m",24471,90151,2167.091346,4.954975366,0.28,6
"721",60562,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,1.046,1.506,"cartera",5,"cartera",9.61200800509094,"m",16233,755,18.14903846,2.878521796,0.46,7
"722",60641,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.666,4.916,"para",18,"para",9.61200800509094,"m",65603,271407,6524.206731,5.433622645,0.25,4
"723",60647,"arm","06136","00919299150","TextGrid",1,"ORT-MAU","IntervalTier",0,7.594667,4.916,5.326,"salir",19,"salir",9.61200800509094,"m",81981,17219,413.9182692,4.236033147,0.409999999999999,5
"724",60763,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,0.766,1.116,"clases",3,"clases",7.10227272727273,"m",18224,2280,54.80769231,3.358125285,0.35,6
"725",60777,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.336,1.796,"aprender",5,"aprender",7.10227272727273,"m",7762,2708,65.09615385,3.432809005,0.46,8
"726",60793,"arm","06136","00975812817","TextGrid",1,"ORT-MAU","IntervalTier",0,5.632,1.936,2.656,"andar",8,"andar",7.10227272727273,"m",6067,1304,31.34615385,3.115610512,0.72,5
"727",60994,"arm","06136","01034432964","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,1.016,1.326,"poco",4,"poco",5.126953125,"m",69345,36391,874.7836538,4.561005924,0.31,4
"728",61039,"arm","06136","01039546194","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.836,2.196,"está",6,"está",6.15730891437309,"m",39521,263506,6334.278846,5.420792157,0.36,4
"729",61086,"arm","06136","01041406305","TextGrid",1,"ORT-MAU","IntervalTier",0,4.437333,1.606,1.976,"mejor",6,"mejor",5.40865425245299,"m",59153,48850,1174.278846,4.688873458,0.37,5
"730",61266,"arm","06136","01088379245","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,4.026,4.296,"usas",16,"usas",9.42095588235294,"m",91610,942,22.64423077,2.974511693,0.27,4
"731",61518,"arm","06136","01139366218","TextGrid",1,"ORT-MAU","IntervalTier",0,7.509333,4.866,5.386,"ayudar",16,"ayudar",8.25639241194924,"m",11736,6932,166.6346154,3.8409212,0.52,6
"732",61545,"arm","06136","01149545609","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.326,1.636,"está",5,"está",5.51470588235294,"m",39521,263506,6334.278846,5.420792157,0.31,4
"733",61554,"arm","06136","01149545609","TextGrid",1,"ORT-MAU","IntervalTier",0,4.352,1.776,2.016,"llena",7,"llena",5.51470588235294,"m",56381,2198,52.83653846,3.342225229,0.24,5
"734",61634,"arm","06136","01203265757","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,0.916,1.326,"parece",3,"parece",4.06568909962445,"m",65800,37122,892.3557692,4.569643065,0.41,6
"735",61673,"arm","06136","01227196140","TextGrid",1,"ORT-MAU","IntervalTier",0,5.461333,1.446,1.856,"cartera",5,"cartera",7.32421919703486,"m",16233,755,18.14903846,2.878521796,0.41,7
"736",61809,"arm","06136","01254223574","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.206,1.466,"tipo",4,"tipo",8.48599195083459,"m",88724,29901,718.7740385,4.475700237,0.26,4
"737",61853,"arm","06136","01254223574","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,3.256,3.826,"clásica",13,"clásica",8.48599195083459,"m",18225,294,7.067307692,2.469822016,0.57,7
"738",62074,"arm","06136","01328075180","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,3.386,3.696,"para",8,"para",8.30078125,"m",65603,271407,6524.206731,5.433622645,0.31,4
"739",62191,"arm","06136","01336081054","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,1.016,1.546,"jabón",4,"jabón",5.85937539462388,"m",53816,406,9.759615385,2.609594409,0.53,5
"740",62217,"arm","06136","01336081054","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.556,2.916,"piel",9,"piel",5.85937539462388,"m",68517,2395,57.57211538,3.379486814,0.36,4
"741",62336,"arm","06136","01358826495","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.246,1.876,"cansado",4,"cansado",4.26136325804659,"m",15558,2144,51.53846154,3.331427297,0.63,7
"742",62371,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,1.476,1.936,"página",5,"página",10.0260416666667,"m",65259,1275,30.64903846,3.105850674,0.46,6
"743",62393,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.486,2.746,"leer",8,"leer",10.0260416666667,"m",55237,3076,73.94230769,3.488127496,0.26,4
"744",62399,"arm","06136","01361315959","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.746,3.036,"sobre",9,"sobre",10.0260416666667,"m",84415,46931,1128.149038,4.671469062,0.29,5
"745",62499,"arm","06136","01378952879","TextGrid",1,"ORT-MAU","IntervalTier",0,6.656,0.946,1.366,"entiendo",3,"entiendo",8.86418269230769,"m",36930,13794,331.5865385,4.139721705,0.42,8
"746",62609,"arm","06136","01392392097","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,1.826,2.386,"tienda",7,"tienda",8.82523148148148,"m",88576,4249,102.1394231,3.62838893,0.56,6
"747",62646,"arm","06136","01392392097","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,3.866,4.346,"regalo",12,"regalo",8.82523148148148,"m",76914,3950,94.95192308,3.59670703,0.48,6
"748",62661,"arm","06136","01392392097","TextGrid",1,"ORT-MAU","IntervalTier",0,6.912,4.586,4.926,"mamá",15,"mamá",8.82523148148148,"m",57539,32739,786.9951923,4.515078675,0.34,4
"749",62776,"arm","06136","01434804040","TextGrid",1,"ORT-MAU","IntervalTier",0,7.168,0.616,1.036,"Encontré",2,"encontré",9.62611607142857,"m",35560,5676,136.4423077,3.754118894,0.42,8
"750",62955,"arm","06136","01492697033","TextGrid",1,"ORT-MAU","IntervalTier",0,8.106667,1.796,2.226,"ciudad",4,"ciudad",8.14144703365761,"m",18148,10980,263.9423077,4.040641892,0.43,6
"751",63219,"arm","06136","01522925808","TextGrid",1,"ORT-MAU","IntervalTier",0,7.424,3.076,3.656,"museo",10,"museo",8.89008620689655,"m",61876,1029,24.73557692,3.012837225,0.58,5
"752",63261,"arm","06136","01526353901","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,0.716,1.026,"Estoy",2,"estoy",8.125,"m",40057,108899,2617.764423,5.03702788,0.31,5
"753",63438,"arm","06136","01549692843","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.336,3.656,"esas",9,"esas",6.00228687129796,"m",37983,13908,334.3269231,4.143295907,0.32,4
"754",63444,"arm","06136","01549692843","TextGrid",1,"ORT-MAU","IntervalTier",0,6.997333,3.656,3.976,"horas",10,"horas",6.00228687129796,"m",48197,13050,313.7019231,4.11564379,0.32,5
"755",63473,"arm","06136","01566659489","TextGrid",1,"ORT-MAU","IntervalTier",0,6.229333,1.476,1.796,"como",5,"como",8.34760318640856,"m",19582,149587,3595.841346,5.174896756,0.32,4
"756",63617,"arm","06136","01679411663","TextGrid",1,"ORT-MAU","IntervalTier",0,6.144,2.106,2.516,"cuando",8,"cuando",6.51041666666667,"m",24471,90151,2167.091346,4.954975366,0.41,6
"757",63647,"arm","06136","01686196873","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,0.616,0.986,"Esta",2,"esta",7.42737635192692,"m",39520,91528,2200.192308,4.961558718,0.37,4
"758",63667,"arm","06136","01686196873","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,1.826,2.306,"sucede",5,"sucede",7.42737635192692,"m",86019,8409,202.1394231,3.924795996,0.48,6
"759",63746,"arm","06136","01724883477","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,2.146,2.646,"obscena",7,"obscena",8.73940620104567,"m",63303,69,1.658653846,1.84509804,0.5,7
"760",63809,"arm","06136","01770070014","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.986,2.326,"niños",7,"niños",8.59375,"m",62657,12706,305.4326923,4.10404303,0.34,5
"761",63997,"arm","06136","01809244659","TextGrid",1,"ORT-MAU","IntervalTier",0,4.522667,1.936,2.506,"seguras",8,"seguras",5.52771185674293,"m",82966,248,5.961538462,2.396199347,0.57,7
"762",64092,"arm","06136","01826735278","TextGrid",1,"ORT-MAU","IntervalTier",0,4.010667,1.466,1.776,"está",5,"está",4.98670171320631,"m",39521,263506,6334.278846,5.420792157,0.31,4
"763",64183,"arm","06136","01861038677","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,3.356,3.726,"cine",16,"cine",8.22061615092212,"m",18008,2448,58.84615385,3.388988785,0.37,4
"764",64199,"arm","06136","01862700243","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,0.726,1.206,"pijama",3,"pijama",5.62499956054691,"m",68563,215,5.168269231,2.334453751,0.48,6
"765",64426,"arm","06136","01939046399","TextGrid",1,"ORT-MAU","IntervalTier",0,4.266667,0.826,1.346,"conexión",3,"conexión",7.734374395752,"m",20889,1593,38.29326923,3.202488317,0.52,8
"766",64491,"arm","06136","01952651395","TextGrid",1,"ORT-MAU","IntervalTier",0,7.168,1.231,1.816,"jabones",5,"jabones",9.06808035714286,"m",53817,35,0.8413461538,1.556302501,0.585,7
"767",64516,"arm","06136","01952651395","TextGrid",1,"ORT-MAU","IntervalTier",0,7.168,2.446,2.926,"finos",9,"finos",9.06808035714286,"m",43503,63,1.514423077,1.806179974,0.48,5
"768",64533,"arm","06136","01952651395","TextGrid",1,"ORT-MAU","IntervalTier",0,7.168,3.506,4.066,"regalos",12,"regalos",9.06808035714286,"m",76916,1278,30.72115385,3.106870544,0.56,7
"769",64605,"arm","06136","01955644672","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.966,2.586,"española",6,"española",5.76006317796192,"m",39023,153,3.677884615,2.187520721,0.62,8
"770",64660,"arm","06136","01969616441","TextGrid",1,"ORT-MAU","IntervalTier",0,3.925333,2.326,2.886,"centro",10,"centro",7.89741914889769,"m",17055,5415,130.1682692,3.733678656,0.56,6
"771",64888,"arm","06136","02072560817","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.526,3.166,"temprano",10,"temprano",8.28394452343376,"m",88046,3854,92.64423077,3.586024382,0.64,8
"772",64972,"arm","06136","02090024546","TextGrid",1,"ORT-MAU","IntervalTier",0,5.376,0.666,0.916,"Cuál",2,"cuál",7.06845238095238,"m",24458,15494,372.4519231,4.190191581,0.25,4
"773",65054,"arm","06136","02092934092","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,1.636,2.106,"regalo",5,"regalo",7.67045509023119,"m",76914,3950,94.95192308,3.59670703,0.47,6
"774",65086,"arm","06136","02093530401","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,0.556,1.026,"Encontré",2,"encontré",8.5477945104685,"m",35560,5676,136.4423077,3.754118894,0.47,8
"775",65161,"arm","06136","02093530401","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,4.126,4.396,"para",14,"para",8.5477945104685,"m",65603,271407,6524.206731,5.433622645,0.27,4
"776",65167,"arm","06136","02093530401","TextGrid",1,"ORT-MAU","IntervalTier",0,7.253333,4.396,4.776,"salir",15,"salir",8.5477945104685,"m",81981,17219,413.9182692,4.236033147,0.38,5
"777",65200,"arm","06136","02103109446","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.456,1.806,"uses",5,"uses",5.1700364677139,"m",91628,454,10.91346154,2.658011397,0.35,4
"778",65293,"arm","06136","02107065174","TextGrid",1,"ORT-MAU","IntervalTier",0,7.850667,1.366,1.876,"clases",3,"clases",5.22248619130069,"m",18224,2280,54.80769231,3.358125285,0.51,6
"779",65310,"arm","06136","02107065174","TextGrid",1,"ORT-MAU","IntervalTier",0,7.850667,2.146,2.706,"aprender",6,"aprender",5.22248619130069,"m",7762,2708,65.09615385,3.432809005,0.56,8
"780",65326,"arm","06136","02107065174","TextGrid",1,"ORT-MAU","IntervalTier",0,7.850667,2.916,3.466,"andar",9,"andar",5.22248619130069,"m",6067,1304,31.34615385,3.115610512,0.55,5
"781",65439,"arm","06136","02119346533","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.926,3.246,"niños",10,"niños",8.49184782608696,"m",62657,12706,305.4326923,4.10404303,0.32,5
